山东电信,#genre#
CCTV1,http://39.135.248.140/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.248.143/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.248.142/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.248.144/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.248.149/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.248.150/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.249.20/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.249.201/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.249.202/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.249.203/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.249.204/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.249.205/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.249.206/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.249.214/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.249.213/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.250.5/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.250.6/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.250.8/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.250.7/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.250.9/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.250.10/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.250.12/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.250.11/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.250.14/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.250.13/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.250.16/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.250.15/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.250.17/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.250.18/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.21/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.22/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.25/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.26/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.29/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.30/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.38/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.39/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.37/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.41/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.40/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.42/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.45/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.46/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.49/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.50/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.52/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.51/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.55/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.56/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.57/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.58/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.59/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.60/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.63/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.65/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.64/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.66/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.68/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.67/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.69/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.70/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.135/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.136/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.139/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.140/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.143/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.144/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.147/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.148/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.151/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.152/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.154/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.155/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.156/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.157/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.158/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.159/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.160/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.161/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV1,http://39.135.253.162/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225965/1.m3u8
CCTV2,http://39.135.248.143/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225919/1.m3u8
CCTV2,http://39.135.248.145/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225919/1.m3u8
CCTV2,http://39.135.248.144/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225919/1.m3u8
CCTV2,http://39.135.248.146/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225919/1.m3u8
CCTV2,http://39.135.248.149/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225919/1.m3u8
CCTV2,http://39.135.248.150/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225919/1.m3u8

辽宁移动,#genre#

高清大众影视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226752/index.m3u8
高清卡通剧场,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226717/index.m3u8
高清家庭影院,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226723/index.m3u8
高清家庭剧场,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226740/index.m3u8
勁爆影院,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226756/index.m3u8
喜剧电影,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226762/index.m3u8
古装剧场,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226790/index.m3u8
纪录片,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226798/index.m3u8
热播电影,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226827/index.m3u8
经典剧场,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226833/index.m3u8
怀旧电影,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226857/index.m3u8
户外旅游,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226880/index.m3u8
家庭影院,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226883/index.m3u8
亚洲电影,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226898/index.m3u8
译制片,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226901/index.m3u8
原声电影,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226904/index.m3u8
浙江卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226700/index.m3u8
东方卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226701/index.m3u8
黑龙江卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226704/index.m3u8
湖北卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226705/index.m3u8
深圳卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226706/index.m3u8
江苏卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226709/index.m3u8
湖南卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226712/index.m3u8
金鹰纪实,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226714/index.m3u8
北京卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226715/index.m3u8
四川卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226728/index.m3u8
东奥纪实,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226730/index.m3u8
辽宁经济,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226735/index.m3u8
重庆卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226737/index.m3u8
辽宁影视剧,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226738/index.m3u8
山东卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226739/index.m3u8
天津卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226742/index.m3u8
广东卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226743/index.m3u8
嘉佳卡通,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226744/index.m3u8
安徽卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226746/index.m3u8
家庭理财,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226754/index.m3u8
辽宁北方,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226755/index.m3u8
辽宁都市,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226760/index.m3u8
辽宁生活,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226761/index.m3u8
辽宁生活,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226761/index.m3u8
辽宁教育,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226763/index.m3u8
辽宁体育,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226764/index.m3u8
辽宁公共,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226766/index.m3u8
辽宁卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226767/index.m3u8
优漫卡通,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226768/index.m3u8
网络棋牌,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226770/index.m3u8
河北卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226774/index.m3u8
山西卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226778/index.m3u8
东南卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226784/index.m3u8
江西卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226788/index.m3u8
河南卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226791/index.m3u8
海南卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226801/index.m3u8
厦门卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226803/index.m3u8
宁夏卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226804/index.m3u8
吉林卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226806/index.m3u8
游戏竟技,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226813/index.m3u8
云南卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226816/index.m3u8
新动漫,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226818/index.m3u8
广西卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226830/index.m3u8
CCTV17,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226841/index.m3u8
金鹰卡通,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226845/index.m3u8
兵团卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226859/index.m3u8
电子体育,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226871/index.m3u8
贵州卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226874/index.m3u8
甘肃卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226875/index.m3u8
湖北卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226877/index.m3u8
宜佳购物,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226884/index.m3u8
内蒙古卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226886/index.m3u8
青海卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226889/index.m3u8
陕西卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226892/index.m3u8
新疆卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226893/index.m3u8
新闻综合,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226895/index.m3u8
西藏卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226896/index.m3u8
高清hd大众影视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226752/index.m3u8
高清hd卡通剧场,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226717/index.m3u8
高清hd家庭影院,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226723/index.m3u8
高清hd家庭剧场,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226740/index.m3u8
勁爆影院,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226756/index.m3u8
喜剧电影,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226762/index.m3u8
古装剧场,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226790/index.m3u8
纪录片,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226798/index.m3u8
热播电影,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226827/index.m3u8
经典剧场,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226833/index.m3u8
怀旧电影,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226857/index.m3u8
户外旅游,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226880/index.m3u8
家庭影院,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226883/index.m3u8
亚洲电影,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226898/index.m3u8
译制片,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226901/index.m3u8
原声电影,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226904/index.m3u8
浙江卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226700/index.m3u8
东方卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226701/index.m3u8
辽宁都市,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226760/index.m3u8
辽宁生活,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226761/index.m3u8
辽宁生活,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226761/index.m3u8
辽宁教育,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226763/index.m3u8
辽宁体育,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226764/index.m3u8
辽宁公共,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226766/index.m3u8
辽宁卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226767/index.m3u8
优漫卡通,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226768/index.m3u8
网络棋牌,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226770/index.m3u8
凤凰资讯HD,http://223.110.240.136:6610/cntv/live1/HD-2500k-1080P-fhzixun/HD-2500k-720P-fhzixun
凤凰中文HD,http://223.110.240.136:6610/cntv/live1/HD-2500k-1080P-fhchinese/HD-2500k-720P-fhchinese
NEWTV精品大剧1080HD,http://223.110.240.136:6610/cntv/live1/jdaju/index.m3u8
NEWTV精品电影1080HD,http://223.110.240.136:6610/cntv/live1/jdianying/1.m3u8
NEWTV精品体育HD,http://223.110.240.136:6610/cntv/live1/jtiyu/1.m3u8
NEWTV潮妈辣婆HD,http://223.110.240.136:6610/cntv/live1/HD-1500k-720P-cmlapo/index.m3u8
NEWTV完美游戏,http://223.110.240.136:6610/cntv/live1/wmyx/1.m3u8
NEWTV爱情喜剧,http://223.110.240.136:6610/cntv/live1/aiqingxj/1.m3u8
NEWTV古装剧场,http://223.110.240.136:6610/cntv/live1/guzhuangjc/1.m3u8
NEWTV动作电影1080HD,http://223.110.240.136:6610/cntv/live1/dongzuody/1.m3u8
NEWTV军旅剧场,http://223.110.240.136:6610/cntv/live1/junlvjc/1.m3u8
NEWTV海外剧场,http://223.110.240.136:6610/cntv/live1/xiqumd/1.m3u8
NEWTV家庭剧场1080HD,http://223.110.240.136:6610/cntv/live1/jiatingjc/1.m3u8
NEWTV动画王国1080HD,http://223.110.240.136:6610/cntv/live1/donghuawg/1.m3u8
NEWTV精品记录1080HD,http://223.110.240.136:6610/cntv/live1/jingpinjl/1.m3u8
NEWTV明星大片1080HD,http://223.110.240.136:6610/cntv/live1/mingxingdp/1.m3u8
NEWTV军事频道,http://223.110.240.136:6610/cntv/live1/junshipl/1.m3u8
NEWTV农业致富,http://223.110.240.136:6610/cntv/live1/nongyezf/1.m3u8
NEWTV金牌综艺1080HD,http://223.110.240.136:6610/cntv/live1/saishijx/1.m3u8
NEWTV惊悚悬疑1080HD,http://223.110.240.136:6610/cntv/live1/jingsongxy/1.m3u8
NEWTV健康有约,http://223.110.240.136:6610/cntv/live1/ljiankangyouyue/1.m3u8
NEWTV中国功夫,http://223.110.240.136:6610/cntv/live1/SD-1500k-576P-gzkongfu/1.m3u8
NEWTV搏击,http://223.110.240.136:6610/cntv/live1/SD-1500k-576P-bokesen/1.m3u8
PP体育,http://117.136.156.40/PLTV/88888888/224/3221225763/index.m3u8
咪咕4K,http://117.136.156.40/PLTV/88888888/224/3221225800/index.m3u8


辽宁广电,#genre#
CCTV-1,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5E03E8B3U31901110K77751E76I853CE172PBM3231086V1044EZ33519WE5878B1D031&playtoken=ABCDEFGHIGK&programid=4200000010.m3u8
CCTV-2,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5E03E8B3U31901110K77751E76I853CE172PBM3231086V1044EZ33519WE5878B1D031&playtoken=ABCDEFGHIGK&programid=4200000011.m3u8
CCTV-3,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5E03E8B3U31901110K77751E76I853CE172PBM3231086V1044EZ33519WE5878B1D031&playtoken=ABCDEFGHIGK&programid=4200000012.m3u8
CCTV-4,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5E03E8B3U31901110K77751E76I853CE172PBM3231086V1044EZ33519WE5878B1D031&playtoken=ABCDEFGHIGK&programid=4200000013.m3u8
CCTV-5,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5E03E8B3U31901110K77751E76I853CE172PBM3231086V1044EZ33519WE5878B1D031&playtoken=ABCDEFGHIGK&programid=4200000014.m3u8
CCTV-6,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5E03E8B3U31901110K77751E76I853CE172PBM3231086V1044EZ33519WE5878B1D031&playtoken=ABCDEFGHIGK&programid=4200000015.m3u8
CCTV-7,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5E03E8B3U31901110K77751E76I853CE172PBM3231086V1044EZ33519WE5878B1D031&playtoken=ABCDEFGHIGK&programid=4200000329.m3u8
CCTV-8,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5E03E8B3U31901110K77751E76I853CE172PBM3231086V1044EZ33519WE5878B1D031&playtoken=ABCDEFGHIGK&programid=4200000017.m3u8
CCTV-9,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5E03E8B3U31901110K77751E76I853CE172PBM3231086V1044EZ33519WE5878B1D031&playtoken=ABCDEFGHIGK&programid=4200000018.m3u8
